date,line,station,geton,getoff,update,sum
20200103,1,남영,11459,11970,20200106,23429
20200103,1,용산,44974,45216,20200106,90190
20200103,1,노량진,12152,11559,20200106,23711
20200103,1,대방,15893,16125,20200106,32018
20200103,1,영등포,53778,56902,20200106,110680
20200103,경부선,신도림,4340,4496,20200106,8836
20200103,1,신길,10669,8765,20200106,19434
20200103,1,구로,20860,21262,20200106,42122
20200103,1,가산디지털단지,20529,23685,20200106,44214
20200103,1,금천구청,13725,13086,20200106,26811
20200103,1,석수,12188,10242,20200106,22430
20200103,1,관악,8890,8054,20200106,16944
20200103,1,안양,26554,26893,20200106,53447
20200103,1,명학,10258,9697,20200106,19955
20200103,4,금정,30084,30685,20200106,60769
20200103,1,군포,8393,8095,20200106,16488
20200103,1,의왕,10162,9791,20200106,19953
20200103,1,성균관대,16337,16032,20200106,32369
20200103,1,화서,8820,8162,20200106,16982
20200103,1,수원,44456,47848,20200106,92304
20200103,1,독산,18775,19390,20200106,38165
20200103,1,세류,4031,3626,20200106,7657
20200103,1,병점,16956,16270,20200106,33226
20200103,1,세마,3015,2604,20200106,5619
20200103,1,오산대,3421,2919,20200106,6340
20200103,1,오산,11168,10731,20200106,21899
20200103,1,진위,1916,1467,20200106,3383
20200103,1,송탄,5032,4580,20200106,9612
20200103,1,서정리,6140,5714,20200106,11854
20200103,1,지제,2942,2546,20200106,5488
20200103,1,평택,14404,13489,20200106,27893
20200103,1,성환,4074,3608,20200106,7682
20200103,1,직산,1005,842,20200106,1847
20200103,1,두정,5702,5748,20200106,11450
20200103,1,천안,6174,6510,20200106,12684
20200103,1,당정,7618,7071,20200106,14689
20200103,경부선,서동탄,1984,1594,20200106,3578
20200103,경부선,광명,3720,2817,20200106,6537
20200104,경부선,서울역,8218,1538,20200107,9756
20200104,1,남영,7395,7314,20200107,14709
20200104,1,용산,42929,43628,20200107,86557
20200104,1,노량진,12218,10668,20200107,22886
20200104,1,대방,10649,10445,20200107,21094
20200104,1,영등포,54846,58246,20200107,113092
20200104,경부선,신도림,3296,3756,20200107,7052
20200104,1,신길,7409,5944,20200107,13353
20200104,1,구로,15632,16373,20200107,32005
20200104,1,가산디지털단지,6932,9446,20200107,16378
20200104,1,금천구청,9738,9448,20200107,19186
20200104,1,석수,8813,7951,20200107,16764
20200104,1,관악,7026,6600,20200107,13626
20200104,1,안양,22657,23195,20200107,45852
20200104,1,명학,6430,6108,20200107,12538
20200104,4,금정,21452,22032,20200107,43484
20200104,1,군포,5018,4512,20200107,9530
20200104,1,의왕,7036,6744,20200107,13780
20200104,1,성균관대,12514,12254,20200107,24768
20200104,1,화서,6389,6282,20200107,12671
20200104,1,수원,46080,49620,20200107,95700
20200104,1,독산,10167,9823,20200107,19990
20200104,1,세류,3488,3343,20200107,6831
20200104,1,병점,14087,13452,20200107,27539
20200104,1,세마,2730,2264,20200107,4994
20200104,1,오산대,2729,2386,20200107,5115
20200104,1,오산,10297,9705,20200107,20002
20200104,1,진위,1203,986,20200107,2189
20200104,1,송탄,5044,4638,20200107,9682
20200104,1,서정리,6194,5180,20200107,11374
20200104,1,지제,2605,2207,20200107,4812
20200104,1,평택,14851,14173,20200107,29024
20200104,1,성환,3545,3220,20200107,6765
20200104,1,직산,794,720,20200107,1514
20200104,1,두정,5456,5531,20200107,10987
20200104,1,천안,7489,7160,20200107,14649
20200104,1,당정,5083,4643,20200107,9726
20200104,경부선,서동탄,1466,1459,20200107,2925
20200104,경부선,광명,2865,2192,20200107,5057
20200105,경부선,서울역,7353,1255,20200108,8608
20200105,1,남영,5633,5900,20200108,11533
20200105,1,용산,36380,34012,20200108,70392
20200105,1,노량진,8623,7612,20200108,16235
20200105,1,대방,8175,8638,20200108,16813
20200105,1,영등포,44464,43378,20200108,87842
20200105,경부선,신도림,2462,2530,20200108,4992
20200105,1,신길,5611,4907,20200108,10518
20200105,1,구로,11645,11520,20200108,23165
20200105,1,가산디지털단지,5490,7663,20200108,13153
20200105,1,금천구청,7373,6979,20200108,14352
20200105,1,석수,6454,5986,20200108,12440
20200105,1,관악,5994,5479,20200108,11473
20200105,1,안양,16843,16892,20200108,33735
20200105,1,명학,4211,4032,20200108,8243
20200105,4,금정,16148,16885,20200108,33033
20200105,1,군포,3857,3363,20200108,7220
20200105,1,의왕,4868,4888,20200108,9756
20200105,1,성균관대,9330,9835,20200108,19165
20200105,1,화서,4784,4548,20200108,9332
20200105,1,수원,39438,39506,20200108,78944
20200105,1,독산,6823,6947,20200108,13770
20200105,1,세류,2700,2761,20200108,5461
20200105,1,병점,10537,11840,20200108,22377
20200105,1,세마,1944,1818,20200108,3762
20200105,1,오산대,2104,1989,20200108,4093
20200105,1,오산,8578,9176,20200108,17754
20200105,1,진위,869,824,20200108,1693
20200105,1,송탄,3939,4341,20200108,8280
20200105,1,서정리,3977,5460,20200108,9437
20200105,1,지제,2049,1945,20200108,3994
20200105,1,평택,12586,13398,20200108,25984
20200105,1,성환,2760,3301,20200108,6061
20200105,1,직산,650,748,20200108,1398
20200105,1,두정,4406,4896,20200108,9302
20200105,1,천안,6529,6361,20200108,12890
20200105,1,당정,3606,3596,20200108,7202
20200105,경부선,서동탄,1084,1099,20200108,2183
20200105,경부선,광명,2556,1633,20200108,4189
20200106,경부선,서울역,6832,1686,20200109,8518
20200106,1,남영,11502,12170,20200109,23672
20200106,1,용산,38773,39991,20200109,78764
20200106,1,노량진,11167,10956,20200109,22123
20200106,1,대방,15476,16117,20200109,31593
20200106,1,영등포,46896,48545,20200109,95441
20200106,경부선,신도림,4210,4294,20200109,8504
20200106,1,신길,10529,8928,20200109,19457
20200106,1,구로,20947,21034,20200109,41981
20200106,1,가산디지털단지,20836,24326,20200109,45162
20200106,1,금천구청,13222,12747,20200109,25969
20200106,1,석수,11790,10286,20200109,22076
20200106,1,관악,8585,7880,20200109,16465
20200106,1,안양,24852,25124,20200109,49976
20200106,1,명학,10353,9945,20200109,20298
20200106,4,금정,28931,29525,20200109,58456
20200106,1,군포,8098,8098,20200109,16196
20200106,1,의왕,10027,9756,20200109,19783
20200106,1,성균관대,15716,15610,20200109,31326
20200106,1,화서,8569,8143,20200109,16712
20200106,1,수원,39128,42215,20200109,81343
20200106,1,독산,18985,19588,20200109,38573
20200106,1,세류,3649,3306,20200109,6955
20200106,1,병점,15444,15381,20200109,30825
20200106,1,세마,2889,2502,20200109,5391
20200106,1,오산대,3040,2594,20200109,5634
20200106,1,오산,9646,9802,20200109,19448
20200106,1,진위,1633,1486,20200109,3119
20200106,1,송탄,4315,3989,20200109,8304
20200106,1,서정리,5344,5536,20200109,10880
20200106,1,지제,2652,2326,20200109,4978
20200106,1,평택,12352,11973,20200109,24325
20200106,1,성환,3420,3674,20200109,7094
20200106,1,직산,822,798,20200109,1620
20200106,1,두정,4757,5022,20200109,9779
20200106,1,천안,5607,5680,20200109,11287
20200106,1,당정,7361,6891,20200109,14252
20200106,경부선,서동탄,1904,1533,20200109,3437
20200106,경부선,광명,3401,2505,20200109,5906
20200107,경부선,서울역,6449,1517,20200110,7966
20200107,1,남영,10990,11844,20200110,22834
20200107,1,용산,37362,38021,20200110,75383
20200107,1,노량진,10652,10347,20200110,20999
20200107,1,대방,15499,16003,20200110,31502
20200107,1,영등포,45646,46872,20200110,92518
20200107,경부선,신도림,3740,3989,20200110,7729
20200107,1,신길,10212,8540,20200110,18752
20200107,1,구로,20055,20091,20200110,40146
20200107,1,가산디지털단지,20052,23445,20200110,43497
20200107,1,금천구청,12657,12297,20200110,24954
20200107,1,석수,11441,9901,20200110,21342
20200107,1,관악,8380,7580,20200110,15960
20200107,1,안양,23896,24327,20200110,48223
20200107,1,명학,10033,9772,20200110,19805
20200107,4,금정,27832,28859,20200110,56691
20200107,1,군포,7967,7653,20200110,15620
20200107,1,의왕,9565,9414,20200110,18979
20200107,1,성균관대,15144,14985,20200110,30129
20200107,1,화서,8099,7629,20200110,15728
20200107,1,수원,37975,40293,20200110,78268
20200107,1,독산,18364,19195,20200110,37559
20200107,1,세류,3441,3152,20200110,6593
20200107,1,병점,14824,14757,20200110,29581
20200107,1,세마,2692,2455,20200110,5147
20200107,1,오산대,2984,2573,20200110,5557
20200107,1,오산,9278,9249,20200110,18527
20200107,1,진위,1623,1393,20200110,3016
20200107,1,송탄,3839,3742,20200110,7581
20200107,1,서정리,5051,5123,20200110,10174
20200107,1,지제,2427,2186,20200110,4613
20200107,1,평택,11308,10930,20200110,22238
20200107,1,성환,3161,3231,20200110,6392
20200107,1,직산,785,743,20200110,1528
20200107,1,두정,4343,4365,20200110,8708
20200107,1,천안,4798,4948,20200110,9746
20200107,1,당정,7160,6821,20200110,13981
20200107,경부선,서동탄,1721,1341,20200110,3062
20200107,경부선,광명,3206,2464,20200110,5670
20200108,경부선,서울역,6301,1509,20200111,7810
20200108,1,남영,11590,12073,20200111,23663
20200108,1,용산,41335,41620,20200111,82955
20200108,1,노량진,11756,11275,20200111,23031
20200108,1,대방,16246,16426,20200111,32672
20200108,1,영등포,48533,50457,20200111,98990
20200108,경부선,신도림,4327,4369,20200111,8696
20200108,1,신길,10537,8896,20200111,19433
20200108,1,구로,20800,21182,20200111,41982
20200108,1,가산디지털단지,20923,24065,20200111,44988
20200108,1,금천구청,13362,12807,20200111,26169
20200108,1,석수,11887,10345,20200111,22232
20200108,1,관악,8689,8032,20200111,16721
20200108,1,안양,25531,25846,20200111,51377
20200108,1,명학,10454,10078,20200111,20532
20200108,4,금정,29409,30167,20200111,59576
20200108,1,군포,8383,8170,20200111,16553
20200108,1,의왕,10225,10023,20200111,20248
20200108,1,성균관대,15749,15582,20200111,31331
20200108,1,화서,8665,8321,20200111,16986
20200108,1,수원,40625,43110,20200111,83735
20200108,1,독산,18797,19680,20200111,38477
20200108,1,세류,3459,3292,20200111,6751
20200108,1,병점,15930,15848,20200111,31778
20200108,1,세마,2866,2580,20200111,5446
20200108,1,오산대,2974,2532,20200111,5506
20200108,1,오산,9985,10127,20200111,20112
20200108,1,진위,1710,1448,20200111,3158
20200108,1,송탄,4404,4079,20200111,8483
20200108,1,서정리,5339,5561,20200111,10900
20200108,1,지제,2571,2293,20200111,4864
20200108,1,평택,11944,11608,20200111,23552
20200108,1,성환,3121,3173,20200111,6294
20200108,1,직산,802,790,20200111,1592
20200108,1,두정,4855,4807,20200111,9662
20200108,1,천안,5112,5171,20200111,10283
20200108,1,당정,7248,6731,20200111,13979
20200108,경부선,서동탄,1879,1549,20200111,3428
20200108,경부선,광명,3221,2605,20200111,5826
20200109,경부선,서울역,6847,1587,20200112,8434
20200109,1,남영,11852,12516,20200112,24368
20200109,1,용산,40784,41838,20200112,82622
20200109,1,노량진,12188,11574,20200112,23762
20200109,1,대방,16247,16560,20200112,32807
20200109,1,영등포,48938,50808,20200112,99746
20200109,경부선,신도림,4296,4403,20200112,8699
20200109,1,신길,10833,9013,20200112,19846
20200109,1,구로,21116,21371,20200112,42487
20200109,1,가산디지털단지,21101,24259,20200112,45360
20200109,1,금천구청,13618,13053,20200112,26671
20200109,1,석수,12330,10705,20200112,23035
20200109,1,관악,8944,8335,20200112,17279
20200109,1,안양,26150,26285,20200112,52435
20200109,1,명학,10311,9972,20200112,20283
20200109,4,금정,29717,30447,20200112,60164
20200109,1,군포,8253,8106,20200112,16359
20200109,1,의왕,10384,10101,20200112,20485
20200109,1,성균관대,16248,15797,20200112,32045
20200109,1,화서,8847,8480,20200112,17327
20200109,1,수원,41907,44311,20200112,86218
20200109,1,독산,18923,19632,20200112,38555
20200109,1,세류,3774,3467,20200112,7241
20200109,1,병점,16082,16210,20200112,32292
20200109,1,세마,3016,2645,20200112,5661
20200109,1,오산대,3119,2698,20200112,5817
20200109,1,오산,9986,9988,20200112,19974
20200109,1,진위,1633,1469,20200112,3102
20200109,1,송탄,4347,4159,20200112,8506
20200109,1,서정리,5423,5545,20200112,10968
20200109,1,지제,2614,2311,20200112,4925
20200109,1,평택,12691,12144,20200112,24835
20200109,1,성환,3461,3397,20200112,6858
20200109,1,직산,795,844,20200112,1639
20200109,1,두정,5134,5068,20200112,10202
20200109,1,천안,5750,5806,20200112,11556
20200109,1,당정,7485,6960,20200112,14445
20200109,경부선,서동탄,1969,1566,20200112,3535
20200109,경부선,광명,3394,2553,20200112,5947
20200110,경부선,서울역,9219,2039,20200113,11258
20200110,1,남영,11877,12401,20200113,24278
20200110,1,용산,47864,48107,20200113,95971
20200110,1,노량진,12987,12198,20200113,25185
20200110,1,대방,16718,16822,20200113,33540
20200110,1,영등포,55546,59370,20200113,114916
20200110,경부선,신도림,4434,4643,20200113,9077
20200110,1,신길,10887,9032,20200113,19919
20200110,1,구로,21599,22058,20200113,43657
20200110,1,가산디지털단지,21493,24648,20200113,46141
20200110,1,금천구청,14051,13641,20200113,27692
20200110,1,석수,12802,10591,20200113,23393
20200110,1,관악,9081,8278,20200113,17359
20200110,1,안양,27438,28163,20200113,55601
20200110,1,명학,10595,10091,20200113,20686
20200110,4,금정,31571,31810,20200113,63381
20200110,1,군포,8681,8370,20200113,17051
20200110,1,의왕,10751,10269,20200113,21020
